"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"1-4 years"	"1-4"	"Female"	"F"	"2019"	"2019"	"Neoplasms"	"C00-D48"	155	7719541	2.0
	"1-4 years"	"1-4"	"Female"	"F"	"2019"	"2019"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	28	7719541	0.4
	"1-4 years"	"1-4"	"Female"	"F"	"2019"	"2019"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	37	7719541	0.5
	"1-4 years"	"1-4"	"Female"	"F"	"2019"	"2019"	"Mental and behavioural disorders"	"F01-F99"	Suppressed	7719541	Suppressed
	"1-4 years"	"1-4"	"Female"	"F"	"2019"	"2019"	"Diseases of the nervous system"	"G00-G98"	87	7719541	1.1
	"1-4 years"	"1-4"	"Female"	"F"	"2019"	"2019"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	7719541	Suppressed
	"1-4 years"	"1-4"	"Female"	"F"	"2019"	"2019"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	7719541	Suppressed
	"1-4 years"	"1-4"	"Female"	"F"	"2019"	"2019"	"Diseases of the circulatory system"	"I00-I99"	87	7719541	1.1
	"1-4 years"	"1-4"	"Female"	"F"	"2019"	"2019"	"Diseases of the respiratory system"	"J00-J98"	122	7719541	1.6
	"1-4 years"	"1-4"	"Female"	"F"	"2019"	"2019"	"Diseases of the digestive system"	"K00-K92"	25	7719541	0.3
	"1-4 years"	"1-4"	"Female"	"F"	"2019"	"2019"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	0	7719541	Unreliable
	"1-4 years"	"1-4"	"Female"	"F"	"2019"	"2019"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	Suppressed	7719541	Suppressed
	"1-4 years"	"1-4"	"Female"	"F"	"2019"	"2019"	"Diseases of the genitourinary system"	"N00-N98"	Suppressed	7719541	Suppressed
	"1-4 years"	"1-4"	"Female"	"F"	"2019"	"2019"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	7719541	Unreliable
	"1-4 years"	"1-4"	"Female"	"F"	"2019"	"2019"	"Certain conditions originating in the perinatal period"	"P00-P96"	32	7719541	0.4
	"1-4 years"	"1-4"	"Female"	"F"	"2019"	"2019"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	207	7719541	2.7
	"1-4 years"	"1-4"	"Female"	"F"	"2019"	"2019"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	96	7719541	1.2
	"1-4 years"	"1-4"	"Female"	"F"	"2019"	"2019"	"Codes for special purposes"	"U00-U99"	0	7719541	Unreliable
	"1-4 years"	"1-4"	"Female"	"F"	"2019"	"2019"	"External causes of morbidity and mortality"	"V01-Y89"	635	7719541	8.2
	"1-4 years"	"1-4"	"Female"	"F"	"2020 "	"2020"	"Certain infectious and parasitic diseases"	"A00-B99"	60	7613266	0.8
	"1-4 years"	"1-4"	"Female"	"F"	"2020 "	"2020"	"Neoplasms"	"C00-D48"	168	7613266	2.2
	"1-4 years"	"1-4"	"Female"	"F"	"2020 "	"2020"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	14	7613266	Unreliable
	"1-4 years"	"1-4"	"Female"	"F"	"2020 "	"2020"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	59	7613266	0.8
	"1-4 years"	"1-4"	"Female"	"F"	"2020 "	"2020"	"Mental and behavioural disorders"	"F01-F99"	0	7613266	Unreliable
	"1-4 years"	"1-4"	"Female"	"F"	"2020 "	"2020"	"Diseases of the nervous system"	"G00-G98"	77	7613266	1.0
	"1-4 years"	"1-4"	"Female"	"F"	"2020 "	"2020"	"Diseases of the eye and adnexa"	"H00-H57"	0	7613266	Unreliable
	"1-4 years"	"1-4"	"Female"	"F"	"2020 "	"2020"	"Diseases of the ear and mastoid process"	"H60-H93"	0	7613266	Unreliable
	"1-4 years"	"1-4"	"Female"	"F"	"2020 "	"2020"	"Diseases of the circulatory system"	"I00-I99"	82	7613266	1.1
	"1-4 years"	"1-4"	"Female"	"F"	"2020 "	"2020"	"Diseases of the respiratory system"	"J00-J98"	98	7613266	1.3
	"1-4 years"	"1-4"	"Female"	"F"	"2020 "	"2020"	"Diseases of the digestive system"	"K00-K92"	25	7613266	0.3
	"1-4 years"	"1-4"	"Female"	"F"	"2020 "	"2020"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	Suppressed	7613266	Suppressed
	"1-4 years"	"1-4"	"Female"	"F"	"2020 "	"2020"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	Suppressed	7613266	Suppressed
	"1-4 years"	"1-4"	"Female"	"F"	"2020 "	"2020"	"Diseases of the genitourinary system"	"N00-N98"	Suppressed	7613266	Suppressed
	"1-4 years"	"1-4"	"Female"	"F"	"2020 "	"2020"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	7613266	Unreliable
	"1-4 years"	"1-4"	"Female"	"F"	"2020 "	"2020"	"Certain conditions originating in the perinatal period"	"P00-P96"	23	7613266	0.3
	"1-4 years"	"1-4"	"Female"	"F"	"2020 "	"2020"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	185	7613266	2.4
	"1-4 years"	"1-4"	"Female"	"F"	"2020 "	"2020"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	91	7613266	1.2
	"1-4 years"	"1-4"	"Female"	"F"	"2020 "	"2020"	"Codes for special purposes"	"U00-U99"	Suppressed	7613266	Suppressed
	"1-4 years"	"1-4"	"Female"	"F"	"2020 "	"2020"	"External causes of morbidity and mortality"	"V01-Y89"	599	7613266	7.9
	"1-4 years"	"1-4"	"Male"	"M"	"1999"	"1999"	"Certain infectious and parasitic diseases"	"A00-B99"	143	7846168	1.8
	"1-4 years"	"1-4"	"Male"	"M"	"1999"	"1999"	"Neoplasms"	"C00-D48"	260	7846168	3.3
	"1-4 years"	"1-4"	"Male"	"M"	"1999"	"1999"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	50	7846168	0.6
	"1-4 years"	"1-4"	"Male"	"M"	"1999"	"1999"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	86	7846168	1.1
	"1-4 years"	"1-4"	"Male"	"M"	"1999"	"1999"	"Mental and behavioural disorders"	"F01-F99"	Suppressed	7846168	Suppressed
	"1-4 years"	"1-4"	"Male"	"M"	"1999"	"1999"	"Diseases of the nervous system"	"G00-G98"	201	7846168	2.6
	"1-4 years"	"1-4"	"Male"	"M"	"1999"	"1999"	"Diseases of the eye and adnexa"	"H00-H57"	0	7846168	Unreliable
	"1-4 years"	"1-4"	"Male"	"M"	"1999"	"1999"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	7846168	Suppressed
	"1-4 years"	"1-4"	"Male"	"M"	"1999"	"1999"	"Diseases of the circulatory system"	"I00-I99"	128	7846168	1.6
	"1-4 years"	"1-4"	"Male"	"M"	"1999"	"1999"	"Diseases of the respiratory system"	"J00-J98"	172	7846168	2.2
	"1-4 years"	"1-4"	"Male"	"M"	"1999"	"1999"	"Diseases of the digestive system"	"K00-K92"	56	7846168	0.7
	"1-4 years"	"1-4"	"Male"	"M"	"1999"	"1999"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	Suppressed	7846168	Suppressed
	"1-4 years"	"1-4"	"Male"	"M"	"1999"	"1999"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	Suppressed	7846168	Suppressed
	"1-4 years"	"1-4"	"Male"	"M"	"1999"	"1999"	"Diseases of the genitourinary system"	"N00-N98"	14	7846168	Unreliable
	"1-4 years"	"1-4"	"Male"	"M"	"1999"	"1999"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	7846168	Unreliable
	"1-4 years"	"1-4"	"Male"	"M"	"1999"	"1999"	"Certain conditions originating in the perinatal period"	"P00-P96"	56	7846168	0.7
	"1-4 years"	"1-4"	"Male"	"M"	"1999"	"1999"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	310	7846168	4.0
	"1-4 years"	"1-4"	"Male"	"M"	"1999"	"1999"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	136	7846168	1.7
	"1-4 years"	"1-4"	"Male"	"M"	"1999"	"1999"	"Codes for special purposes"	"U00-U99"	0	7846168	Unreliable
	"1-4 years"	"1-4"	"Male"	"M"	"1999"	"1999"	"External causes of morbidity and mortality"	"V01-Y89"	1354	7846168	17.3
	"1-4 years"	"1-4"	"Male"	"M"	"2000"	"2000"	"Certain infectious and parasitic diseases"	"A00-B99"	120	7861716	1.5
	"1-4 years"	"1-4"	"Male"	"M"	"2000"	"2000"	"Neoplasms"	"C00-D48"	266	7861716	3.4
	"1-4 years"	"1-4"	"Male"	"M"	"2000"	"2000"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	40	7861716	0.5
	"1-4 years"	"1-4"	"Male"	"M"	"2000"	"2000"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	87	7861716	1.1
	"1-4 years"	"1-4"	"Male"	"M"	"2000"	"2000"	"Mental and behavioural disorders"	"F01-F99"	Suppressed	7861716	Suppressed
	"1-4 years"	"1-4"	"Male"	"M"	"2000"	"2000"	"Diseases of the nervous system"	"G00-G98"	169	7861716	2.1
	"1-4 years"	"1-4"	"Male"	"M"	"2000"	"2000"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	7861716	Suppressed
	"1-4 years"	"1-4"	"Male"	"M"	"2000"	"2000"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	7861716	Suppressed
	"1-4 years"	"1-4"	"Male"	"M"	"2000"	"2000"	"Diseases of the circulatory system"	"I00-I99"	130	7861716	1.7
	"1-4 years"	"1-4"	"Male"	"M"	"2000"	"2000"	"Diseases of the respiratory system"	"J00-J98"	136	7861716	1.7
	"1-4 years"	"1-4"	"Male"	"M"	"2000"	"2000"	"Diseases of the digestive system"	"K00-K92"	70	7861716	0.9
	"1-4 years"	"1-4"	"Male"	"M"	"2000"	"2000"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	Suppressed	7861716	Suppressed
	"1-4 years"	"1-4"	"Male"	"M"	"2000"	"2000"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	Suppressed	7861716	Suppressed
	"1-4 years"	"1-4"	"Male"	"M"	"2000"	"2000"	"Diseases of the genitourinary system"	"N00-N98"	Suppressed	7861716	Suppressed
	"1-4 years"	"1-4"	"Male"	"M"	"2000"	"2000"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	7861716	Unreliable
	"1-4 years"	"1-4"	"Male"	"M"	"2000"	"2000"	"Certain conditions originating in the perinatal period"	"P00-P96"	52	7861716	0.7
	"1-4 years"	"1-4"	"Male"	"M"	"2000"	"2000"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	259	7861716	3.3
	"1-4 years"	"1-4"	"Male"	"M"	"2000"	"2000"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	137	7861716	1.7
	"1-4 years"	"1-4"	"Male"	"M"	"2000"	"2000"	"Codes for special purposes"	"U00-U99"	0	7861716	Unreliable
	"1-4 years"	"1-4"	"Male"	"M"	"2000"	"2000"	"External causes of morbidity and mortality"	"V01-Y89"	1333	7861716	17.0
	"1-4 years"	"1-4"	"Male"	"M"	"2001"	"2001"	"Certain infectious and parasitic diseases"	"A00-B99"	127	7817023	1.6
	"1-4 years"	"1-4"	"Male"	"M"	"2001"	"2001"	"Neoplasms"	"C00-D48"	259	7817023	3.3
	"1-4 years"	"1-4"	"Male"	"M"	"2001"	"2001"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	47	7817023	0.6
	"1-4 years"	"1-4"	"Male"	"M"	"2001"	"2001"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	92	7817023	1.2
	"1-4 years"	"1-4"	"Male"	"M"	"2001"	"2001"	"Mental and behavioural disorders"	"F01-F99"	Suppressed	7817023	Suppressed
	"1-4 years"	"1-4"	"Male"	"M"	"2001"	"2001"	"Diseases of the nervous system"	"G00-G98"	174	7817023	2.2
	"1-4 years"	"1-4"	"Male"	"M"	"2001"	"2001"	"Diseases of the eye and adnexa"	"H00-H57"	0	7817023	Unreliable
	"1-4 years"	"1-4"	"Male"	"M"	"2001"	"2001"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	7817023	Suppressed
	"1-4 years"	"1-4"	"Male"	"M"	"2001"	"2001"	"Diseases of the circulatory system"	"I00-I99"	154	7817023	2.0
	"1-4 years"	"1-4"	"Male"	"M"	"2001"	"2001"	"Diseases of the respiratory system"	"J00-J98"	148	7817023	1.9
	"1-4 years"	"1-4"	"Male"	"M"	"2001"	"2001"	"Diseases of the digestive system"	"K00-K92"	72	7817023	0.9
	"1-4 years"	"1-4"	"Male"	"M"	"2001"	"2001"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	Suppressed	7817023	Suppressed
	"1-4 years"	"1-4"	"Male"	"M"	"2001"	"2001"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	Suppressed	7817023	Suppressed
	"1-4 years"	"1-4"	"Male"	"M"	"2001"	"2001"	"Diseases of the genitourinary system"	"N00-N98"	10	7817023	Unreliable
	"1-4 years"	"1-4"	"Male"	"M"	"2001"	"2001"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	7817023	Unreliable
	"1-4 years"	"1-4"	"Male"	"M"	"2001"	"2001"	"Certain conditions originating in the perinatal period"	"P00-P96"	44	7817023	0.6
	"1-4 years"	"1-4"	"Male"	"M"	"2001"	"2001"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	282	7817023	3.6
	"1-4 years"	"1-4"	"Male"	"M"	"2001"	"2001"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	162	7817023	2.1
	"1-4 years"	"1-4"	"Male"	"M"	"2001"	"2001"	"Codes for special purposes"	"U00-U99"	Suppressed	7817023	Suppressed
	"1-4 years"	"1-4"	"Male"	"M"	"2001"	"2001"	"External causes of morbidity and mortality"	"V01-Y89"	1315	7817023	16.8
	"1-4 years"	"1-4"	"Male"	"M"	"2002"	"2002"	"Certain infectious and parasitic diseases"	"A00-B99"	99	7913020	1.3
	"1-4 years"	"1-4"	"Male"	"M"	"2002"	"2002"	"Neoplasms"	"C00-D48"	246	7913020	3.1
	"1-4 years"	"1-4"	"Male"	"M"	"2002"	"2002"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	40	7913020	0.5
	"1-4 years"	"1-4"	"Male"	"M"	"2002"	"2002"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	66	7913020	0.8
	"1-4 years"	"1-4"	"Male"	"M"	"2002"	"2002"	"Mental and behavioural disorders"	"F01-F99"	Suppressed	7913020	Suppressed
	"1-4 years"	"1-4"	"Male"	"M"	"2002"	"2002"	"Diseases of the nervous system"	"G00-G98"	192	7913020	2.4
	"1-4 years"	"1-4"	"Male"	"M"	"2002"	"2002"	"Diseases of the eye and adnexa"	"H00-H57"	0	7913020	Unreliable
	"1-4 years"	"1-4"	"Male"	"M"	"2002"	"2002"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	7913020	Suppressed
	"1-4 years"	"1-4"	"Male"	"M"	"2002"	"2002"	"Diseases of the circulatory system"	"I00-I99"	123	7913020	1.6
	"1-4 years"	"1-4"	"Male"	"M"	"2002"	"2002"	"Diseases of the respiratory system"	"J00-J98"	175	7913020	2.2
	"1-4 years"	"1-4"	"Male"	"M"	"2002"	"2002"	"Diseases of the digestive system"	"K00-K92"	74	7913020	0.9
	"1-4 years"	"1-4"	"Male"	"M"	"2002"	"2002"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	Suppressed	7913020	Suppressed
	"1-4 years"	"1-4"	"Male"	"M"	"2002"	"2002"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	Suppressed	7913020	Suppressed
	"1-4 years"	"1-4"	"Male"	"M"	"2002"	"2002"	"Diseases of the genitourinary system"	"N00-N98"	10	7913020	Unreliable
	"1-4 years"	"1-4"	"Male"	"M"	"2002"	"2002"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	7913020	Unreliable
	"1-4 years"	"1-4"	"Male"	"M"	"2002"	"2002"	"Certain conditions originating in the perinatal period"	"P00-P96"	40	7913020	0.5
	"1-4 years"	"1-4"	"Male"	"M"	"2002"	"2002"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	282	7913020	3.6
	"1-4 years"	"1-4"	"Male"	"M"	"2002"	"2002"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	145	7913020	1.8
	"1-4 years"	"1-4"	"Male"	"M"	"2002"	"2002"	"Codes for special purposes"	"U00-U99"	0	7913020	Unreliable
	"1-4 years"	"1-4"	"Male"	"M"	"2002"	"2002"	"External causes of morbidity and mortality"	"V01-Y89"	1297	7913020	16.4
	"1-4 years"	"1-4"	"Male"	"M"	"2003"	"2003"	"Certain infectious and parasitic diseases"	"A00-B99"	115	7979882	1.4
	"1-4 years"	"1-4"	"Male"	"M"	"2003"	"2003"	"Neoplasms"	"C00-D48"	258	7979882	3.2
	"1-4 years"	"1-4"	"Male"	"M"	"2003"	"2003"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	39	7979882	0.5
	"1-4 years"	"1-4"	"Male"	"M"	"2003"	"2003"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	109	7979882	1.4
	"1-4 years"	"1-4"	"Male"	"M"	"2003"	"2003"	"Mental and behavioural disorders"	"F01-F99"	Suppressed	7979882	Suppressed
	"1-4 years"	"1-4"	"Male"	"M"	"2003"	"2003"	"Diseases of the nervous system"	"G00-G98"	144	7979882	1.8
	"1-4 years"	"1-4"	"Male"	"M"	"2003"	"2003"	"Diseases of the eye and adnexa"	"H00-H57"	0	7979882	Unreliable
	"1-4 years"	"1-4"	"Male"	"M"	"2003"	"2003"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	7979882	Suppressed
	"1-4 years"	"1-4"	"Male"	"M"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	119	7979882	1.5
	"1-4 years"	"1-4"	"Male"	"M"	"2003"	"2003"	"Diseases of the respiratory system"	"J00-J98"	200	7979882	2.5
	"1-4 years"	"1-4"	"Male"	"M"	"2003"	"2003"	"Diseases of the digestive system"	"K00-K92"	73	7979882	0.9
	"1-4 years"	"1-4"	"Male"	"M"	"2003"	"2003"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	Suppressed	7979882	Suppressed
	"1-4 years"	"1-4"	"Male"	"M"	"2003"	"2003"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	Suppressed	7979882	Suppressed
	"1-4 years"	"1-4"	"Male"	"M"	"2003"	"2003"	"Diseases of the genitourinary system"	"N00-N98"	10	7979882	Unreliable
	"1-4 years"	"1-4"	"Male"	"M"	"2003"	"2003"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	7979882	Unreliable
	"1-4 years"	"1-4"	"Male"	"M"	"2003"	"2003"	"Certain conditions originating in the perinatal period"	"P00-P96"	43	7979882	0.5
	"1-4 years"	"1-4"	"Male"	"M"	"2003"	"2003"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	275	7979882	3.4
	"1-4 years"	"1-4"	"Male"	"M"	"2003"	"2003"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	143	7979882	1.8
	"1-4 years"	"1-4"	"Male"	"M"	"2003"	"2003"	"Codes for special purposes"	"U00-U99"	0	7979882	Unreliable
	"1-4 years"	"1-4"	"Male"	"M"	"2003"	"2003"	"External causes of morbidity and mortality"	"V01-Y89"	1283	7979882	16.1
	"1-4 years"	"1-4"	"Male"	"M"	"2004"	"2004"	"Certain infectious and parasitic diseases"	"A00-B99"	94	8058452	1.2
	"1-4 years"	"1-4"	"Male"	"M"	"2004"	"2004"	"Neoplasms"	"C00-D48"	240	8058452	3.0
	"1-4 years"	"1-4"	"Male"	"M"	"2004"	"2004"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	38	8058452	0.5
	"1-4 years"	"1-4"	"Male"	"M"	"2004"	"2004"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	78	8058452	1.0
	"1-4 years"	"1-4"	"Male"	"M"	"2004"	"2004"	"Mental and behavioural disorders"	"F01-F99"	Suppressed	8058452	Suppressed
	"1-4 years"	"1-4"	"Male"	"M"	"2004"	"2004"	"Diseases of the nervous system"	"G00-G98"	164	8058452	2.0
	"1-4 years"	"1-4"	"Male"	"M"	"2004"	"2004"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	8058452	Suppressed
	"1-4 years"	"1-4"	"Male"	"M"	"2004"	"2004"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	8058452	Suppressed
	"1-4 years"	"1-4"	"Male"	"M"	"2004"	"2004"	"Diseases of the circulatory system"	"I00-I99"	120	8058452	1.5
	"1-4 years"	"1-4"	"Male"	"M"	"2004"	"2004"	"Diseases of the respiratory system"	"J00-J98"	150	8058452	1.9
	"1-4 years"	"1-4"	"Male"	"M"	"2004"	"2004"	"Diseases of the digestive system"	"K00-K92"	74	8058452	0.9
	"1-4 years"	"1-4"	"Male"	"M"	"2004"	"2004"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	Suppressed	8058452	Suppressed
	"1-4 years"	"1-4"	"Male"	"M"	"2004"	"2004"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	Suppressed	8058452	Suppressed
	"1-4 years"	"1-4"	"Male"	"M"	"2004"	"2004"	"Diseases of the genitourinary system"	"N00-N98"	16	8058452	Unreliable
	"1-4 years"	"1-4"	"Male"	"M"	"2004"	"2004"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	8058452	Unreliable
	"1-4 years"	"1-4"	"Male"	"M"	"2004"	"2004"	"Certain conditions originating in the perinatal period"	"P00-P96"	38	8058452	0.5
	"1-4 years"	"1-4"	"Male"	"M"	"2004"	"2004"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	318	8058452	3.9
	"1-4 years"	"1-4"	"Male"	"M"	"2004"	"2004"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	100	8058452	1.2
	"1-4 years"	"1-4"	"Male"	"M"	"2004"	"2004"	"Codes for special purposes"	"U00-U99"	0	8058452	Unreliable
	"1-4 years"	"1-4"	"Male"	"M"	"2004"	"2004"	"External causes of morbidity and mortality"	"V01-Y89"	1204	8058452	14.9
	"1-4 years"	"1-4"	"Male"	"M"	"2005"	"2005"	"Certain infectious and parasitic diseases"	"A00-B99"	102	8127884	1.3
	"1-4 years"	"1-4"	"Male"	"M"	"2005"	"2005"	"Neoplasms"	"C00-D48"	248	8127884	3.1
	"1-4 years"	"1-4"	"Male"	"M"	"2005"	"2005"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	43	8127884	0.5
	"1-4 years"	"1-4"	"Male"	"M"	"2005"	"2005"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	85	8127884	1.0
	"1-4 years"	"1-4"	"Male"	"M"	"2005"	"2005"	"Mental and behavioural disorders"	"F01-F99"	Suppressed	8127884	Suppressed
	"1-4 years"	"1-4"	"Male"	"M"	"2005"	"2005"	"Diseases of the nervous system"	"G00-G98"	168	8127884	2.1
	"1-4 years"	"1-4"	"Male"	"M"	"2005"	"2005"	"Diseases of the eye and adnexa"	"H00-H57"	0	8127884	Unreliable
	"1-4 years"	"1-4"	"Male"	"M"	"2005"	"2005"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	8127884	Suppressed
	"1-4 years"	"1-4"	"Male"	"M"	"2005"	"2005"	"Diseases of the circulatory system"	"I00-I99"	129	8127884	1.6
	"1-4 years"	"1-4"	"Male"	"M"	"2005"	"2005"	"Diseases of the respiratory system"	"J00-J98"	159	8127884	2.0
	"1-4 years"	"1-4"	"Male"	"M"	"2005"	"2005"	"Diseases of the digestive system"	"K00-K92"	80	8127884	1.0
	"1-4 years"	"1-4"	"Male"	"M"	"2005"	"2005"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	Suppressed	8127884	Suppressed
	"1-4 years"	"1-4"	"Male"	"M"	"2005"	"2005"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	Suppressed	8127884	Suppressed
	"1-4 years"	"1-4"	"Male"	"M"	"2005"	"2005"	"Diseases of the genitourinary system"	"N00-N98"	14	8127884	Unreliable
	"1-4 years"	"1-4"	"Male"	"M"	"2005"	"2005"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	8127884	Unreliable
	"1-4 years"	"1-4"	"Male"	"M"	"2005"	"2005"	"Certain conditions originating in the perinatal period"	"P00-P96"	36	8127884	0.4
	"1-4 years"	"1-4"	"Male"	"M"	"2005"	"2005"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	264	8127884	3.2
