"Notes"	"Gender"	"Gender Code"	"Year"	"Year Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"Female"	"F"	"2022 "	"2022"	"50-54 years"	"50-54"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	315	10372906	3.0
	"Female"	"F"	"2022 "	"2022"	"50-54 years"	"50-54"	"Diseases of the genitourinary system"	"N00-N98"	928	10372906	8.9
	"Female"	"F"	"2022 "	"2022"	"50-54 years"	"50-54"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	Suppressed	10372906	Suppressed
	"Female"	"F"	"2022 "	"2022"	"50-54 years"	"50-54"	"Certain conditions originating in the perinatal period"	"P00-P96"	Suppressed	10372906	Suppressed
	"Female"	"F"	"2022 "	"2022"	"50-54 years"	"50-54"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	202	10372906	1.9
	"Female"	"F"	"2022 "	"2022"	"50-54 years"	"50-54"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	435	10372906	4.2
	"Female"	"F"	"2022 "	"2022"	"50-54 years"	"50-54"	"Codes for special purposes"	"U00-U99"	2394	10372906	23.1
	"Female"	"F"	"2022 "	"2022"	"50-54 years"	"50-54"	"External causes of morbidity and mortality"	"V01-Y89"	6044	10372906	58.3
	"Female"	"F"	"2022 "	"2022"	"55-59 years"	"55-59"	"Certain infectious and parasitic diseases"	"A00-B99"	1924	10593091	18.2
	"Female"	"F"	"2022 "	"2022"	"55-59 years"	"55-59"	"Neoplasms"	"C00-D48"	19172	10593091	181.0
	"Female"	"F"	"2022 "	"2022"	"55-59 years"	"55-59"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	329	10593091	3.1
	"Female"	"F"	"2022 "	"2022"	"55-59 years"	"55-59"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	3899	10593091	36.8
	"Female"	"F"	"2022 "	"2022"	"55-59 years"	"55-59"	"Mental and behavioural disorders"	"F01-F99"	1026	10593091	9.7
	"Female"	"F"	"2022 "	"2022"	"55-59 years"	"55-59"	"Diseases of the nervous system"	"G00-G98"	2007	10593091	18.9
	"Female"	"F"	"2022 "	"2022"	"55-59 years"	"55-59"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	10593091	Suppressed
	"Female"	"F"	"2022 "	"2022"	"55-59 years"	"55-59"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	10593091	Suppressed
	"Female"	"F"	"2022 "	"2022"	"55-59 years"	"55-59"	"Diseases of the circulatory system"	"I00-I99"	13563	10593091	128.0
	"Female"	"F"	"2022 "	"2022"	"55-59 years"	"55-59"	"Diseases of the respiratory system"	"J00-J98"	4814	10593091	45.4
	"Female"	"F"	"2022 "	"2022"	"55-59 years"	"55-59"	"Diseases of the digestive system"	"K00-K92"	4640	10593091	43.8
	"Female"	"F"	"2022 "	"2022"	"55-59 years"	"55-59"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	207	10593091	2.0
	"Female"	"F"	"2022 "	"2022"	"55-59 years"	"55-59"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	477	10593091	4.5
	"Female"	"F"	"2022 "	"2022"	"55-59 years"	"55-59"	"Diseases of the genitourinary system"	"N00-N98"	1497	10593091	14.1
	"Female"	"F"	"2022 "	"2022"	"55-59 years"	"55-59"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	Suppressed	10593091	Suppressed
	"Female"	"F"	"2022 "	"2022"	"55-59 years"	"55-59"	"Certain conditions originating in the perinatal period"	"P00-P96"	0	10593091	Unreliable
	"Female"	"F"	"2022 "	"2022"	"55-59 years"	"55-59"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	303	10593091	2.9
	"Female"	"F"	"2022 "	"2022"	"55-59 years"	"55-59"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	573	10593091	5.4
	"Female"	"F"	"2022 "	"2022"	"55-59 years"	"55-59"	"Codes for special purposes"	"U00-U99"	3991	10593091	37.7
	"Female"	"F"	"2022 "	"2022"	"55-59 years"	"55-59"	"External causes of morbidity and mortality"	"V01-Y89"	6374	10593091	60.2
	"Female"	"F"	"2022 "	"2022"	"60-64 years "	"60-64"	"Certain infectious and parasitic diseases"	"A00-B99"	2820	10820443	26.1
	"Female"	"F"	"2022 "	"2022"	"60-64 years "	"60-64"	"Neoplasms"	"C00-D48"	30646	10820443	283.2
	"Female"	"F"	"2022 "	"2022"	"60-64 years "	"60-64"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	480	10820443	4.4
	"Female"	"F"	"2022 "	"2022"	"60-64 years "	"60-64"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	5933	10820443	54.8
	"Female"	"F"	"2022 "	"2022"	"60-64 years "	"60-64"	"Mental and behavioural disorders"	"F01-F99"	1387	10820443	12.8
	"Female"	"F"	"2022 "	"2022"	"60-64 years "	"60-64"	"Diseases of the nervous system"	"G00-G98"	3542	10820443	32.7
	"Female"	"F"	"2022 "	"2022"	"60-64 years "	"60-64"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	10820443	Suppressed
	"Female"	"F"	"2022 "	"2022"	"60-64 years "	"60-64"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	10820443	Suppressed
	"Female"	"F"	"2022 "	"2022"	"60-64 years "	"60-64"	"Diseases of the circulatory system"	"I00-I99"	22137	10820443	204.6
	"Female"	"F"	"2022 "	"2022"	"60-64 years "	"60-64"	"Diseases of the respiratory system"	"J00-J98"	9130	10820443	84.4
	"Female"	"F"	"2022 "	"2022"	"60-64 years "	"60-64"	"Diseases of the digestive system"	"K00-K92"	6031	10820443	55.7
	"Female"	"F"	"2022 "	"2022"	"60-64 years "	"60-64"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	337	10820443	3.1
	"Female"	"F"	"2022 "	"2022"	"60-64 years "	"60-64"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	632	10820443	5.8
	"Female"	"F"	"2022 "	"2022"	"60-64 years "	"60-64"	"Diseases of the genitourinary system"	"N00-N98"	2378	10820443	22.0
	"Female"	"F"	"2022 "	"2022"	"60-64 years "	"60-64"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	10820443	Unreliable
	"Female"	"F"	"2022 "	"2022"	"60-64 years "	"60-64"	"Certain conditions originating in the perinatal period"	"P00-P96"	Suppressed	10820443	Suppressed
	"Female"	"F"	"2022 "	"2022"	"60-64 years "	"60-64"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	300	10820443	2.8
	"Female"	"F"	"2022 "	"2022"	"60-64 years "	"60-64"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	756	10820443	7.0
	"Female"	"F"	"2022 "	"2022"	"60-64 years "	"60-64"	"Codes for special purposes"	"U00-U99"	6069	10820443	56.1
	"Female"	"F"	"2022 "	"2022"	"60-64 years "	"60-64"	"External causes of morbidity and mortality"	"V01-Y89"	5878	10820443	54.3
	"Female"	"F"	"2022 "	"2022"	"65-69 years"	"65-69"	"Certain infectious and parasitic diseases"	"A00-B99"	3655	9757521	37.5
	"Female"	"F"	"2022 "	"2022"	"65-69 years"	"65-69"	"Neoplasms"	"C00-D48"	38771	9757521	397.3
	"Female"	"F"	"2022 "	"2022"	"65-69 years"	"65-69"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	575	9757521	5.9
	"Female"	"F"	"2022 "	"2022"	"65-69 years"	"65-69"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	7693	9757521	78.8
	"Female"	"F"	"2022 "	"2022"	"65-69 years"	"65-69"	"Mental and behavioural disorders"	"F01-F99"	1934	9757521	19.8
	"Female"	"F"	"2022 "	"2022"	"65-69 years"	"65-69"	"Diseases of the nervous system"	"G00-G98"	5665	9757521	58.1
	"Female"	"F"	"2022 "	"2022"	"65-69 years"	"65-69"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	9757521	Suppressed
	"Female"	"F"	"2022 "	"2022"	"65-69 years"	"65-69"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	9757521	Suppressed
	"Female"	"F"	"2022 "	"2022"	"65-69 years"	"65-69"	"Diseases of the circulatory system"	"I00-I99"	29514	9757521	302.5
	"Female"	"F"	"2022 "	"2022"	"65-69 years"	"65-69"	"Diseases of the respiratory system"	"J00-J98"	12718	9757521	130.3
	"Female"	"F"	"2022 "	"2022"	"65-69 years"	"65-69"	"Diseases of the digestive system"	"K00-K92"	6549	9757521	67.1
	"Female"	"F"	"2022 "	"2022"	"65-69 years"	"65-69"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	385	9757521	3.9
	"Female"	"F"	"2022 "	"2022"	"65-69 years"	"65-69"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	830	9757521	8.5
	"Female"	"F"	"2022 "	"2022"	"65-69 years"	"65-69"	"Diseases of the genitourinary system"	"N00-N98"	3403	9757521	34.9
	"Female"	"F"	"2022 "	"2022"	"65-69 years"	"65-69"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	Suppressed	9757521	Suppressed
	"Female"	"F"	"2022 "	"2022"	"65-69 years"	"65-69"	"Certain conditions originating in the perinatal period"	"P00-P96"	0	9757521	Unreliable
	"Female"	"F"	"2022 "	"2022"	"65-69 years"	"65-69"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	233	9757521	2.4
	"Female"	"F"	"2022 "	"2022"	"65-69 years"	"65-69"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	892	9757521	9.1
	"Female"	"F"	"2022 "	"2022"	"65-69 years"	"65-69"	"Codes for special purposes"	"U00-U99"	7751	9757521	79.4
	"Female"	"F"	"2022 "	"2022"	"65-69 years"	"65-69"	"External causes of morbidity and mortality"	"V01-Y89"	4866	9757521	49.9
	"Female"	"F"	"2022 "	"2022"	"70-74 years"	"70-74"	"Certain infectious and parasitic diseases"	"A00-B99"	4316	8120246	53.2
	"Female"	"F"	"2022 "	"2022"	"70-74 years"	"70-74"	"Neoplasms"	"C00-D48"	43129	8120246	531.1
	"Female"	"F"	"2022 "	"2022"	"70-74 years"	"70-74"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	735	8120246	9.1
	"Female"	"F"	"2022 "	"2022"	"70-74 years"	"70-74"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	9723	8120246	119.7
	"Female"	"F"	"2022 "	"2022"	"70-74 years"	"70-74"	"Mental and behavioural disorders"	"F01-F99"	3704	8120246	45.6
	"Female"	"F"	"2022 "	"2022"	"70-74 years"	"70-74"	"Diseases of the nervous system"	"G00-G98"	10503	8120246	129.3
	"Female"	"F"	"2022 "	"2022"	"70-74 years"	"70-74"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	8120246	Suppressed
	"Female"	"F"	"2022 "	"2022"	"70-74 years"	"70-74"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	8120246	Suppressed
	"Female"	"F"	"2022 "	"2022"	"70-74 years"	"70-74"	"Diseases of the circulatory system"	"I00-I99"	40087	8120246	493.7
	"Female"	"F"	"2022 "	"2022"	"70-74 years"	"70-74"	"Diseases of the respiratory system"	"J00-J98"	16547	8120246	203.8
	"Female"	"F"	"2022 "	"2022"	"70-74 years"	"70-74"	"Diseases of the digestive system"	"K00-K92"	7141	8120246	87.9
	"Female"	"F"	"2022 "	"2022"	"70-74 years"	"70-74"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	507	8120246	6.2
	"Female"	"F"	"2022 "	"2022"	"70-74 years"	"70-74"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	1192	8120246	14.7
	"Female"	"F"	"2022 "	"2022"	"70-74 years"	"70-74"	"Diseases of the genitourinary system"	"N00-N98"	4826	8120246	59.4
	"Female"	"F"	"2022 "	"2022"	"70-74 years"	"70-74"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	8120246	Unreliable
	"Female"	"F"	"2022 "	"2022"	"70-74 years"	"70-74"	"Certain conditions originating in the perinatal period"	"P00-P96"	Suppressed	8120246	Suppressed
	"Female"	"F"	"2022 "	"2022"	"70-74 years"	"70-74"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	182	8120246	2.2
	"Female"	"F"	"2022 "	"2022"	"70-74 years"	"70-74"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1210	8120246	14.9
	"Female"	"F"	"2022 "	"2022"	"70-74 years"	"70-74"	"Codes for special purposes"	"U00-U99"	9821	8120246	120.9
	"Female"	"F"	"2022 "	"2022"	"70-74 years"	"70-74"	"External causes of morbidity and mortality"	"V01-Y89"	4525	8120246	55.7
	"Female"	"F"	"2022 "	"2022"	"75-79 years"	"75-79"	"Certain infectious and parasitic diseases"	"A00-B99"	4521	5951314	76.0
	"Female"	"F"	"2022 "	"2022"	"75-79 years"	"75-79"	"Neoplasms"	"C00-D48"	44533	5951314	748.3
	"Female"	"F"	"2022 "	"2022"	"75-79 years"	"75-79"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	797	5951314	13.4
	"Female"	"F"	"2022 "	"2022"	"75-79 years"	"75-79"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10585	5951314	177.9
	"Female"	"F"	"2022 "	"2022"	"75-79 years"	"75-79"	"Mental and behavioural disorders"	"F01-F99"	7186	5951314	120.7
	"Female"	"F"	"2022 "	"2022"	"75-79 years"	"75-79"	"Diseases of the nervous system"	"G00-G98"	17967	5951314	301.9
	"Female"	"F"	"2022 "	"2022"	"75-79 years"	"75-79"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	5951314	Suppressed
	"Female"	"F"	"2022 "	"2022"	"75-79 years"	"75-79"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	5951314	Suppressed
	"Female"	"F"	"2022 "	"2022"	"75-79 years"	"75-79"	"Diseases of the circulatory system"	"I00-I99"	51054	5951314	857.9
	"Female"	"F"	"2022 "	"2022"	"75-79 years"	"75-79"	"Diseases of the respiratory system"	"J00-J98"	20440	5951314	343.5
	"Female"	"F"	"2022 "	"2022"	"75-79 years"	"75-79"	"Diseases of the digestive system"	"K00-K92"	7161	5951314	120.3
	"Female"	"F"	"2022 "	"2022"	"75-79 years"	"75-79"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	506	5951314	8.5
	"Female"	"F"	"2022 "	"2022"	"75-79 years"	"75-79"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	1220	5951314	20.5
	"Female"	"F"	"2022 "	"2022"	"75-79 years"	"75-79"	"Diseases of the genitourinary system"	"N00-N98"	5739	5951314	96.4
	"Female"	"F"	"2022 "	"2022"	"75-79 years"	"75-79"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	5951314	Unreliable
	"Female"	"F"	"2022 "	"2022"	"75-79 years"	"75-79"	"Certain conditions originating in the perinatal period"	"P00-P96"	0	5951314	Unreliable
	"Female"	"F"	"2022 "	"2022"	"75-79 years"	"75-79"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	147	5951314	2.5
	"Female"	"F"	"2022 "	"2022"	"75-79 years"	"75-79"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1399	5951314	23.5
	"Female"	"F"	"2022 "	"2022"	"75-79 years"	"75-79"	"Codes for special purposes"	"U00-U99"	10970	5951314	184.3
	"Female"	"F"	"2022 "	"2022"	"75-79 years"	"75-79"	"External causes of morbidity and mortality"	"V01-Y89"	5150	5951314	86.5
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Certain infectious and parasitic diseases"	"A00-B99"	4335	3834386	113.1
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Neoplasms"	"C00-D48"	38109	3834386	993.9
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	713	3834386	18.6
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10657	3834386	277.9
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Mental and behavioural disorders"	"F01-F99"	11711	3834386	305.4
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Diseases of the nervous system"	"G00-G98"	26137	3834386	681.6
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	3834386	Suppressed
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	3834386	Suppressed
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Diseases of the circulatory system"	"I00-I99"	61853	3834386	1613.1
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Diseases of the respiratory system"	"J00-J98"	21037	3834386	548.6
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Diseases of the digestive system"	"K00-K92"	6712	3834386	175.0
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	515	3834386	13.4
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	1281	3834386	33.4
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Diseases of the genitourinary system"	"N00-N98"	6169	3834386	160.9
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	3834386	Unreliable
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Certain conditions originating in the perinatal period"	"P00-P96"	Suppressed	3834386	Suppressed
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	134	3834386	3.5
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1719	3834386	44.8
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Codes for special purposes"	"U00-U99"	11186	3834386	291.7
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"External causes of morbidity and mortality"	"V01-Y89"	5739	3834386	149.7
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Certain infectious and parasitic diseases"	"A00-B99"	3869	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Neoplasms"	"C00-D48"	29667	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	694	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10659	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Mental and behavioural disorders"	"F01-F99"	17613	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the nervous system"	"G00-G98"	32991	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the circulatory system"	"I00-I99"	74671	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the respiratory system"	"J00-J98"	19129	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the digestive system"	"K00-K92"	6251	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	471	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	1183	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the genitourinary system"	"N00-N98"	6181	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Certain conditions originating in the perinatal period"	"P00-P96"	Suppressed	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	107	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	2049	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Codes for special purposes"	"U00-U99"	11216	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"External causes of morbidity and mortality"	"V01-Y89"	6460	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"90-94 years"	"90-94"	"Certain infectious and parasitic diseases"	"A00-B99"	2809	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"90-94 years"	"90-94"	"Neoplasms"	"C00-D48"	18086	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"90-94 years"	"90-94"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	620	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"90-94 years"	"90-94"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	9122	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"90-94 years"	"90-94"	"Mental and behavioural disorders"	"F01-F99"	19829	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"90-94 years"	"90-94"	"Diseases of the nervous system"	"G00-G98"	32031	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"90-94 years"	"90-94"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"90-94 years"	"90-94"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"90-94 years"	"90-94"	"Diseases of the circulatory system"	"I00-I99"	76339	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"90-94 years"	"90-94"	"Diseases of the respiratory system"	"J00-J98"	14883	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"90-94 years"	"90-94"	"Diseases of the digestive system"	"K00-K92"	4834	Not Applicable	Not Applicable
